# CE5 leaf -> CE6 twin page id (official catalogs, title-matched)
Display Items	aa525628	-
Display Modes/About Display Modes	aa451155	-
Display Modes/Determining Supported Display Modes	aa451305	-
Display Modes/Setting Display Modes	ms924623	-
DisplayInit	ms898301	ee483794
Displaying Information	aa452635	ee504040
Displaying Text with Uniscribe	ms917982	ee490925
Displaying a Mouse Cursor in the TUI	aa525627	-
Displaying and Handling Items in the New Button Menu	aa452628	ee503213
Displaying the Current Security Zone	aa451960	-
Dithering	aa451359	ee491689
DllCanUnloadNow	ms864427	ee489182
DllGetClassObject	ms864428	ee487927
DllMain	ms885202	ee488450
DllRegisterServer	ms864429	ee487938
DllUnregisterServer	ms864430	ee488537
DnsModifyRecordsInSet_W	aa450335	ee493441
DnsQuery_W	aa450336	ee494031
DnsRecordListFree	aa450337	ee493040
DnsReplaceRecordSetW	aa450338	ee494708
Domain Discovery	ms898953	-
Domain Discovery Application Development	ms881715	ee494308
Domain Discovery Functions	ms898954	-
Domain Discovery Migration	ms881716	ee493287
Domain Discovery OS Design Development	ms881717	ee494471
Domain Discovery Reference	ms898955	-
Domain Discovery Samples	ms881718	ee494494
Domain Discovery Security	ms881719	ee495145
Domain Discovery Structures	aa450365	-
Domain Element (Poll Request)	ms895043	ee489268
Download Event Status Reports	ms894482	ee489060
DrawEdge	aa452968	ee501983
DrawFocusRect	aa452969	ee500893
DrawFrameControl	aa452970	ee503654
DrawIconEx	aa452972	ee506107
DrawMenuBar	aa452975	ee504537
DrawStatusText	aa452976	ee505247
DrawText	ms901121	ee489886
DrawThemeBackground	aa452191	ee492814
Drawing Text	ms900901	ee489832
Drawing and Formatting Text	ms900854	-
Driver Catalog Items	aa447510	ee482660
Driver Initialization in Direct3D Mobile	aa447517	ee484596
Driver Load Order	aa451364	ee490863
Driver-to-Power Manager APIs	aa447523	-
DriverEntry	aa447730	ee484481
DrvAdvPageSetupDlg	aa452636	ee505021
DrvAnyBlt	aa447731	ee484847
DrvBitBlt	aa447732	ee486189
DrvCopyBits	aa447734	ee484002
DrvCreateDeviceBitmap	aa447735	ee483164
DrvDeleteDeviceBitmap	aa447736	ee486693
DrvDisableDriver	aa447737	ee485023
DrvDisablePDEV	aa447738	ee484057
DrvDisableSurface	aa447739	ee486947
DrvEnableDriver	aa447741	ee486109
DrvEnablePDEV	aa447742	ee481132
DrvEnableSurface	aa447743	ee486641
DrvEndDoc	aa447744	ee482088
DrvEscape	aa447745	ee485676
DrvFillPath	aa447746	ee482289
DrvGetMasks	aa447747	ee486920
DrvGetModes	aa447748	ee486045
DrvGradientFill	aa447749	ee485699
DrvMovePointer	aa447750	ee485280
DrvPaint	aa447752	ee482462
DrvPowerHandler	aa447753	ee483863
DrvRealizeBrush	aa447754	ee482735
DrvRealizeColor	aa447755	ee485274
DrvSetPalette	aa447756	ee482883
DrvSetPointerShape	aa447757	ee485025
DrvStartDoc	aa447758	ee481326
DrvStartPage	aa447759	ee486034
DrvStrokePath	aa447760	ee482091
DrvTransparentBlt	aa447761	ee481079
DrvUnrealizeColor	aa447762	ee482818
DsGetDcName	aa450367	ee494090
Dual Stack Architecture	ms881720	ee494055
Dump File Bucketing	aa526062	ee480744
Dump File Format	ms939593	ee480951
Dump File Structures	ms939618	-
DumpGraph	aa451614	ee495749
Duplicate IP Address Detection for IPv4	ms881721	ee494656
Duplicate IP Address Detection for IPv6	ms881722	ee493711
DuplicateHandle	ms885208	ee488902
Dutch Keyboard	aa447524	ee485499
EAP Application Development	ms881854	-
EAP Authentication Protocols	ms881723	-
EAP Enumerations	ms886656	-
EAP Functions	ms886657	-
EAP Implementation Details	ms881724	-
EAP Initialization	ms881725	ee493505
EAP Installation	ms881726	ee493839
EAP Migration	ms898956	ee493657
EAP OS Design Development	ms881855	ee494057
EAP Reference	ms886658	-
EAP Registry Settings	ms881728	ee493647
EAP Samples	ms898957	ee494902
EAP Security	ms881729	ee493687
EAP Structures	ms886659	-
ECHO (Command Processor)	aa452994	ee501741
EC_ACTIVATE	aa451631	ee495280
EC_BUFFERING_DATA	aa451633	ee496128
EC_CLOCK_CHANGED	aa451634	ee494226
EC_COMPLETE	aa451635	ee492918
EC_DRM_LEVEL	aa451670	ee492275
EC_END_OF_SEGMENT	aa451638	ee495505
EC_ERRORABORT	aa451640	ee494805
EC_ERROR_STILLPLAYING	aa451642	ee493576
EC_FULLSCREEN_LOST	aa451644	ee493965
EC_NEED_RESTART	aa451647	ee492289
EC_NOTIFY_WINDOW	aa451648	ee495179
EC_OLE_EVENT	aa451649	ee496077
EC_OPENING_FILE	aa451650	ee494413
EC_PALETTE_CHANGED	aa451651	ee492556
EC_QUALITY_CHANGE	aa451653	ee492741
EC_REPAINT	aa451654	ee494371
EC_SEGMENT_STARTED	aa451655	ee496470
EC_SHUTTING_DOWN	aa451656	ee492742
EC_STARVATION	aa451657	ee494829
EC_STREAM_CONTROL_STARTED	aa451659	ee493114
EC_STREAM_CONTROL_STOPPED	aa451660	ee496136
EC_STREAM_ERROR_STILLPLAYING	aa451661	ee495330
EC_STREAM_ERROR_STOPPED	aa451662	ee496100
EC_TIME	aa451663	ee494752
EC_USERABORT	aa451664	ee496067
EC_VIDEO_SIZE_AR_CHANGED	aa451667	ee496273
EC_VIDEO_SIZE_CHANGED	aa451668	ee495304
EC_WINDOW_DESTROYED	aa451669	ee496704
EDB Data Types and Size Limits	ms885368	ee489620
EDB Database Support	ms885373	-
EDB Functions	aa516932	-
EDB Reference	aa516933	-
EDB Schema Support	ms885379	ee490763
EDB Structures	aa516934	-
EDDGPEPixelFormat	aa447764	ee483263
EDDGPEPixelFormatToEGPEFormat	aa447765	ee482470
EDVDAspectRatioMode	aa447766	ee486681
EDVDAudioFreq	aa447767	ee485411
EDVDAudioStreamType	aa447768	ee483651
EDVDDisplayAspectRatio	aa447769	ee483584
EDVDLpcmQuantization	aa447780	ee483388
EDVDSyncEventType	aa447781	ee483225
EGPEFormatToEDDGPEPixelFormat	aa447782	ee485098
EHighlightAction	aa447783	ee484608
ELEMDESC	ms864455	ee489680
EM_CANUNDO	aa452998	ee504564
EM_CHARFROMPOS	aa453001	ee505025
EM_EMPTYUNDOBUFFER	aa453002	ee503116
EM_FMTLINES	aa453003	ee502582
EM_GETFIRSTVISIBLELINE	aa453004	ee503383
EM_GETLIMITTEXT	aa453005	ee504882
EM_GETLINE	aa453006	ee503210
EM_GETLINECOUNT	aa453007	ee500297
EM_GETMARGINS	aa453008	ee501766
EM_GETMODIFY	aa453009	ee503675
EM_GETPASSWORDCHAR	aa453010	ee505841
EM_GETRECT	aa453011	ee504105
EM_GETSEL	aa453012	ee503313
EM_LIMITTEXT	aa453013	ee503913
EM_LINEFROMCHAR	aa453014	ee503723
EM_LINEINDEX	aa453015	ee499664
EM_LINELENGTH	aa453016	ee504896
EM_LINESCROLL	aa453017	ee501961
EM_POSFROMCHAR	aa453018	ee499696
EM_REPLACESEL	aa453020	ee500147
EM_SCROLL	aa453021	ee504165
EM_SCROLLCARET	aa453022	ee499403
EM_SETLIMITTEXT	aa453023	ee499421
EM_SETMARGINS	aa453024	ee503961
EM_SETMODIFY	aa453025	ee502889
EM_SETPASSWORDCHAR	aa453026	ee502924
EM_SETREADONLY	aa453027	ee500448
EM_SETRECT	aa453028	ee505717
EM_SETRECTNP	aa453029	ee501418
EM_SETSEL	aa453030	ee504123
EM_SETTABSTOPS	aa453031	ee503176
EM_UNDO	aa453032	ee503101
ENGCALLBACKS	aa447784	ee485208
ENUMLOGFONT	ms901128	ee489900
EN_CHANGE	aa453036	ee500784
EN_ERRSPACE	aa453042	ee503705
EN_HSCROLL	aa453043	ee501909
EN_KILLFOCUS	aa453044	ee499374
EN_MAXTEXT	aa453045	ee505280
EN_SETFOCUS	aa453046	ee501087
EN_UPDATE	aa453053	ee503885
EN_VSCROLL	aa453054	ee503125
ERASE, DEL	aa453057	ee501383
ERRORMSG	aa451079	ee488563
ETH_COPY_NETWORK_ADDRESS	aa447796	ee484865
EUDP Management	ms903866	ee491166
EVENTLOG	ms881849	ee493855
EXCEPINFO	aa514943	ee488683
EXCEPTION_DEBUG_INFO	ms885214	ee488028
EXCEPTION_POINTERS	ms885215	ee488588
EXCEPTION_RECORD	ms885216	ee487973
EXIT	aa453059	ee500148
EXIT_PROCESS_DEBUG_INFO	ms885218	ee488920
EXIT_THREAD_DEBUG_INFO	ms885220	ee487970
EXTENSION_CONTROL_BLOCK	aa450369	ee499446
East Asian Font Versions	ms903863	ee492147
East Asian Fonts	ms903862	-
Edit Control Styles	aa452995	ee504833
EditSession	ms885211	ee488177
Editing Labels	aa452638	ee505655
Editing the Composition String	ms903864	ee491183
EditorDeregister	ms885209	ee487982
EditorInitialize	ms885210	ee487968
Effects of White Space in the Style Sheet	ms862142	ee503058
Elements of the Filter Graph/Allocators	aa451168	-
Elements of the Filter Graph/Clocks	aa451240	-
Elements of the Filter Graph/Filters	ms923368	-
Elements of the Filter Graph/Media Samples	ms924141	-
Elements of the Filter Graph/Pins	ms924202	-
Elements of the Filter Graph/The Filter Graph	aa451389	-
Ellipse	aa452997	ee502230
Embedding the Digital Signature as a Resource	ms925908	ee497907
EmptyClipboard	aa453019	ee505658
Enable Presence Functionality	aa525629	ee501552
EnableEUDC	ms901122	ee489913
EnableHardwareKeyboard	aa453033	ee501450
EnableMenuItem	aa453034	ee501426
EnableWindow	aa453035	ee504109
Enabled Element (Poll Response)	ms895054	ee489086
Enabling Antialiased Fonts	ms901096	ee489899
Enabling Asian Line Breaking	ms901013	ee489858
Enabling Auto Dial for ICS	ms881832	ee493641
Enabling ClearType	ms901097	ee489828
Enabling Depth Buffering	ms923211	ee491686
Enabling EUDC	ms901067	ee489870
Enabling Error Reporting in the OAL	ms939661	ee481230
Enabling Font Linking	ms901076	ee489825
Enabling IPv4 Routing	ms899760	ee494862
Enabling IPv6 Forwarding	ms899766	ee494256
Enabling IPv6 Routing	ms881834	ee494034
Enabling Linked Fonts	ms901098	ee489867
Enabling Monte Carlo Profiling of a Configuration	aa448252	ee482217
Enabling NAT	ms881836	ee494038
Enabling Shell Callback Functions	aa452642	ee504131
Enabling Slide Animation for the Taskbar	aa452644	ee501693
Enabling a Backlight	aa452639	-
Enabling and Disabling Lights	ms923219	ee490041
Enabling or Disabling a Service Provider in a New Partnership	ms861429	ee486621
Enabling the DHCP Allocator	ms881837	ee493056
Enabling the DNS Proxy	ms881838	ee494728
Enabling the PCI Bus Driver	ms923768	ee485090
EncoderParameter	aa451679	ee491044
EncoderParameterValueType	aa451681	ee491463
EncoderParameters	aa451680	ee490672
EncoderValue	aa451682	ee490328
Encoding and Decoding a Certificate Context	ms925909	ee498202
EncodingStream Property	ms864461	ee485133
EncryptMessage	ms906502	ee497967
Encrypting and Decrypting Data	ms925910	-
Encrypting and Decrypting Simultaneously	ms925911	ee498371
Encryption and Decryption	ms925912	ee497974
End User Defined Character Codepoint Ranges	aa520322	-
End User-Defined Phrase (EUDP)	ms903865	-
EndDeferWindowPos	aa453037	ee503902
EndDialog	aa453038	ee506301
EndDoc	aa453039	ee505837
EndMessage Method	ms864462	ee483772
EndPage	aa453040	ee505849
EndPaint	aa453041	ee499422
Ending an SSPI Session	ms925913	ee498140
EngCreateDeviceBitmap	aa447785	ee485465
EngCreateDeviceSurface	aa447786	ee484459
EngCreatePalette	aa447787	ee484889
EngDeleteSurface	aa447788	ee486097
Engine Characteristics	ms862143	ee483929
Enhanced Functionality at Connect Time	ms881839	ee493298
Enrolling Users	ms926482	ee498751
Enrollment Options	ms925945	ee498770
Ensuring Communication Integrity	ms925914	ee498782
EnterCriticalSection	ms885212	ee488915
EnumCalendarInfo	ms904721	ee491359
EnumCalendarInfoProc	ms904722	ee491129
EnumCard	aa447789	ee483807
EnumClipboardFormats	aa453047	ee505881
EnumCodePagesProc	ms904723	ee491122
EnumDateFormats	ms904724	ee491363
EnumDateFormatsProc	ms904740	ee491531
EnumDeviceInterfaces	aa447790	ee484680
EnumDevices	aa447791	ee481445
EnumDisplayDevices	aa453048	ee504895
EnumDisplayMonitors	aa451688	ee490277
EnumDisplaySettings	aa453049	ee504298
EnumFontFamProc	ms901125	ee489849
EnumFontFamilies	ms901123	ee489908
EnumFontFamiliesEx	ms901124	ee489844
EnumFonts	ms901126	ee489905
EnumFontsProc	ms901127	ee489833
EnumLocalesProc	ms904848	ee491185
EnumModesCallback	aa451690	ee491456
EnumModesCallback2	aa451691	-
EnumPnpIds	aa447792	ee483254
EnumPropsEx	aa453050	ee503514
EnumRegisterWordProc	ms904955	ee491719
EnumServices	aa450368	ee499511
EnumSocket	aa447793	ee483878
EnumSurfacesCallback	aa451692	ee490514
EnumSurfacesCallback2	aa451693	-
EnumSystemCodePages	ms905062	ee491962
EnumSystemLocales	ms905070	ee491192
EnumTimeFormats	ms905077	ee491332
EnumTimeFormatsProc	ms905083	ee491148
EnumUILanguages	ms905092	ee491750
EnumUILanguagesProc	ms905116	ee491133
EnumVideoCallback	aa451694	-
EnumWindows	aa453051	ee501060
EnumWindowsProc	aa453052	ee506170
EnumerateSecurityPackages	ms906509	ee498364
Enumerating Clouds	ms881840	-
Enumerating Code Pages and Locales	aa451963	ee491873
Enumerating Databases and Database Volumes	ms885382	ee490627
Enumerating Device Objects	ms861466	-
Enumerating Directories	aa451965	ee492788
Enumerating Fonts	ms901077	ee489889
Enumerating Objects	ms861472	ee486249
Enumerating Objects with the FindObjects Function	ms861476	ee484948
Enumerating Registry Keys	ms885387	ee490159
Enumerating the Cache	aa451967	ee492834
Envelope Property	aa514561	ee484161
EqualPins	aa451697	ee496050
EqualRect	aa453055	ee500525
EqualRgn	aa453056	ee504300
Error Codes for the Imaging API	aa451701	ee490249
Error Conditions in Direct3D Mobile	ms923237	ee490321
Error Functions	aa450739	-
Error Message Functions	aa451704	-
Error Report Control Panel	ms939651	-
Error Report Control Panel OS Design Development	ms939585	ee481829
Error Report Control Panel Registry Settings	ms939614	ee480079
Error Report Enumerations	ms939620	-
Error Report Functions	ms939615	-
Error Report Generator	ms939652	-
Error Report Generator OS Design Development	ms939597	ee480795
Error Report Generator Reference	ms939616	-
Error Report Generator Registry Settings	ms939617	ee480282
Error Report Transfer Driver	ms939653	-
Error Report Transfer Driver OS Design Development	ms939601	ee479657
Error Report Transfer Driver Registry Settings	ms939602	ee480370
Error Reporting Catalog Items	ms939619	ee481380
Error Reporting Features	aa526067	ee480618
Error Reporting Modes and Settings	aa526068	-
Error Reporting Overview	ms939599	-
Error Reporting Registry Settings	aa526063	ee480226
Error Reporting Security	ms939621	ee481761
Error Reporting and Parameter Validation	ms881842	ee494686
Error and Success Codes	aa451699	ee494773
ErrorAnalysis	aa447795	ee485479
EscapeCommFunction	ms885213	ee488402
Establishing a Network Connection	ms881844	ee494675
Establishing an ActiveSync Desktop-Device Partnership	ms861484	ee484748
Establishing an LDAP Session	ms862144	ee484791
Ethernet Object Identifiers	ms894877	-
Evaluation of Network Performance Test Results	ms890534	ee482502
Event	aa452193	ee492879
Event Notification Codes	aa451706	-
Event Notification in DirectShow/Learning When an Event Occurs	ms923436	-
Event Notification in DirectShow/Overview of Event Notification	ms924189	-
Event Notification in DirectShow/Retrieving Events	ms924608	-
Event Object Signaling	ms881851	ee494907
Event Objects in the Winsock SPI	ms881852	-
Eventing ContainerUpdateIDs	ms881847	ee498838
Eventing in the UPnP AV Framework	ms881848	-
Examining the DVDSample Sample Application/Architectural Overview of DVDSample	aa451183	-
Examining the DVDSample Sample Application/Callbacks in DVDSample	aa451224	-
Examining the DVDSample Sample Application/Setting up DirectDraw in DVDSample	ms924632	-
Examining the DVDSample Sample Application/The DVDSample Control Panel	aa451386	-
Examining the DVDSample Sample Application/The DVDSample Startup Sequence	aa451387	-
Examining the TUI Implementation	ms909264	-
Example System Power States	ms892149	ee497767
Example VAIL Application Structure	aa525630	-
Examples of CEUTIL Functions	ms861491	ee485515
Exception Functions	aa450741	-
Exception Mode	ms939609	ee482008
Exception Mode Error Reporting	aa526064	ee480484
Exception Structures	aa450743	-
Exchange Client API Organization	ms862146	ee483953
Exchange Client Migration	ms862148	ee486960
Exchange Client OS Design Development	ms862149	ee487254
Exchange Client Registry Settings	aa513729	ee487019
Exchange Client Samples	ms897393	ee483730
Exchange Client Security	ms862150	ee486526
ExchangeClientRequestStatus	aa514944	ee484913
ExchangeClientRequestType	aa514947	ee487270
Exchanging Public Keys	ms925915	ee497920
Exchanging Session Keys	ms925916	ee498385
ExcludeClipRect	aa453058	ee505422
ExcludeCompressed Element (Poll Response)	ms895060	ee489276
ExcludeEncrypted Element (Poll Response)	ms895062	ee489452
ExecuteOperation Method	aa514948	ee486553
ExitProcess	ms885217	ee488596
ExitThread	ms885219	ee488591
Exploring Graphics Concepts/Blitting	aa451209	-
Exploring Graphics Concepts/Bounding Rectangles	aa451219	-
Exploring Graphics Concepts/Device-Independent Bitmaps	aa451309	-
Exploring Graphics Concepts/Drawing Surfaces	aa451363	-
Exploring Graphics Concepts/Page Flipping and Back Buffering	ms924193	-
Exploring XSLT Capabilities	ms862151	-
Exported DDHAL Functions	aa447797	ee483375
Exporting Cryptographic Keys	ms925917	ee497952
Exposing Capture and Compression Formats/Audio Capabilities	ms940043	-
Exposing Capture and Compression Formats/Reconnecting Your Input to Ensure Specific Output Types	ms940070	-
Exposing Capture and Compression Formats/Video Capabilities	ms940076	-
Expressions	ms862152	ee503063
ExtCreateRegion	aa453061	ee501408
ExtEscape	aa453063	ee506103
ExtTextOut	ms901129	ee489846
Extended Byte-Order Conversion Routines	ms881853	ee495060
Extending Shortcut Menus for a File Class	aa452650	ee504857
Extending a Display Driver with the DDGPE Classes	aa447498	ee485850
Extensible Authentication Protocol	ms898958	-
Extension Agents Registry Settings	ms894489	ee489126
Extension-Agent Implementor APIs	ms894486	ee489272
ExtensionPropSheetPageProc	aa453062	ee501163
Extra Bytes	ms892151	ee482467
ExtractIconEx	aa453065	ee503636
FAT File System	ms885394	-
FAT File System OS IOCTLs	ms885399	-
FAT File System OS Reference	aa516935	-
FAT File System OS Structures	aa516936	-
FAT File System Registry Settings	ms885403	-
FAT Utility Library OS Functions	aa516937	-
FILECHANGEINFO	ms889030	ee490403
FILECHANGENOTIFY	aa453066	ee500811
FILELOCKSTATE	aa517917	ee490383
FILETIME	ms885586	ee488581
FILE_ALLOCATED_RANGE_BUFFER	ms889307	ee490419
FILE_COPY_EXTERNAL	ms889492	ee489963
FILE_NOTIFY_INFORMATION	ms889597	ee489743
FILE_ZERO_DATA_INFORMATION	ms889606	ee490018
FILTERHOOK	ms889612	ee489547
FILTER_INFO	aa451713	ee494945
FILTER_STATE	aa451714	ee495976
FINDEX_INFO_LEVELS	ms889654	ee490216
FINDEX_SEARCH_OPS	ms889664	ee490608
FINDOBJINFO	ms879798	ee487080
FIREWALL	ms881863	-
FIXED_INFO	aa450381	ee495077
FLAT Sample Display Driver	ms892154	ee486225
FMDInterface	aa447814	ee484451
FMD_Deinit	aa447809	ee484796
FMD_EraseBlock	aa447810	ee485680
FMD_GetBlockStatus	aa447811	ee486085
FMD_GetInfo	aa447812	ee486952
FMD_Init	aa447813	ee485094
FMD_OEMIoControl	aa447815	ee483246
FMD_PowerDown	aa447816	ee481862
FMD_PowerUp	aa447817	ee486909
FMD_ReadSector	aa447818	ee483136
FMD_SetBlockStatus	aa447819	ee484454
FMD_WriteSector	aa447820	ee484268
FONTSIGNATURE	ms885597	ee488208
FORMATETC	aa514993	ee487762
FORMAT_OPTIONS	ms890413	ee489785
FORMAT_PARAMS	ms890489	ee489980
FORMAT_RESULTS	ms890505	ee490348
FORWARD_WM_NOTIFY	aa453073	ee505696
FOURCCMap Class	aa451715	-
FOURCCMap::FOURCCMap	aa451716	ee494337
FOURCCMap::GetFOURCC	aa451717	ee492534
FOURCCMap::SetFOURCC	aa451718	ee493954
FRAGNODE	ms890514	ee489824
FSCTL_COPY_EXTERNAL_COMPLETE	ms890532	ee490761
FSCTL_COPY_EXTERNAL_START	ms890545	ee489775
FSCTL_GET_COMPRESSION	ms890558	ee490215
FSCTL_GET_REGISTRY_INFO	ms890569	ee489753
FSCTL_QUERY_ALLOCATED_RANGES	ms890585	ee489595
FSCTL_SET_COMPRESSION	ms890601	ee489530
FSCTL_SET_SPARSE	ms890611	ee489790
FSCTL_SET_ZERO_DATA	ms890637	ee490195
FSCTL_USER	ms890651	ee490217
FSD Data Types	ms890679	-
FSD Functions	aa516946	-
FSD IOCTLs	ms889123	-
FSD Reference	aa516947	-
FSD Structures	aa516948	-
FSDMGR_AcquireFileLock	aa517919	ee490203
FSDMGR_CloseFileLockState	aa517920	ee490620
FSDMGR_CreateFileHandle	ms890708	ee490395
FSDMGR_CreateSearchHandle	ms890716	ee489930
FSDMGR_DeregisterVolume	ms890721	ee490371
FSDMGR_DeviceHandleToHDSK	ms890822	ee490031
FSDMGR_DiskIoControl	ms890829	ee490772
FSDMGR_EmptyLockContainer	aa517921	ee490767
FSDMGR_GetDiskInfo	ms890738	ee489794
FSDMGR_GetRegistryFlag	ms890745	ee489736
FSDMGR_GetRegistryString	ms890753	ee490749
FSDMGR_GetRegistryValue	ms890762	ee490423
FSDMGR_GetVolumeName	ms890773	ee490633
FSDMGR_OpenFileLockState	aa517922	ee489931
FSDMGR_ReadDisk	ms890782	ee489966
FSDMGR_ReadDiskEx	ms890792	ee490415
FSDMGR_RegisterVolume	ms890800	ee490164
FSDMGR_RemoveFileLock	aa517923	ee489662
FSDMGR_WriteDisk	ms890807	ee490436
FSDMGR_WriteDiskEx	ms890814	ee490416
FSD_BUFFER_INFO	ms890667	ee490564
FSD_DISK_INFO	ms890695	ee490770
FSD_HookVolume	ms890702	ee490585
FSD_MountDisk	ms890837	ee489947
FSD_SCATTER_GATHER_INFO	ms890842	ee490151
FSD_SCATTER_GATHER_RESULTS	ms890852	ee490443
FSD_UnhookVolume	ms890860	ee490614
FSD_UnmountDisk	ms890869	ee490144
FSD_VOLUME_INFO	aa517924	ee489745
FSSCTL_FLUSH_BUFFERS	ms890878	ee490221
FTP Function Handles	aa451971	ee492406
FTP Server	ms898962	-
FTP Server Application Development	ms881869	-
FTP Server Authentication	ms881870	ee498609
FTP Server Data Types	ms881871	ee499020
FTP Server Implementation	ms881872	-
FTP Server Migration	ms881873	ee498905
FTP Server OS Design Development	ms881874	ee499792
FTP Server Registry Settings	ms881875	ee498908
FTP Server Samples	ms881876	ee498836
FTP Server Security	ms881877	ee499799
FTP Server User List	ms881878	ee499816
FTP WinInet Functions	ms881879	ee499526
FUNCDESC	aa515005	ee488973
FUNCFLAGS	aa515008	ee488948
FUNCKIND	aa515010	ee488103
FVF Vertex Buffers	ms923382	ee491269
FW_ACTIONS	ms898963	ee494104
FW_DAYS	aa450384	ee494699
FW_DIRECTIONS	aa450385	ee493081
FW_IP_ADDRESS	aa450386	ee493849
FW_LOG_ENTRY	aa450387	ee493689
FW_RULE	aa450388	ee494230
FW_RULE_FLAGS	aa450389	ee493692
FW_RULE_MASKS	aa450390	ee493073
Failure Recovery	ms894492	ee489061
FailureRetryCount Element (Poll Response)	ms895064	ee489457
FailureRetryInterval Element (Poll Response)	ms895066	ee489099
Fault Property (ISoapReader)	aa514972	ee487045
FaultActor Property (ISoapReader)	aa514960	ee486125
FaultCode Property (ISoapReader)	aa514969	ee484348
FaultDetail Property	aa514970	ee487136
FaultString Property (ISoapReader)	aa514978	ee484987
Fiber Functions	aa450744	-
FiberProc	ms885221	ee488613
File Collection Report	ms894496	ee489243
File Compression	ms885413	ee490559
File Element (Software Inventory Report)	ms895074	ee489361
File Formats/AVI 2.0 File Format Extensions	aa451194	-
File Formats/AVI RIFF File Reference	aa451196	-
File Formats/DirectShow Graph File Format	aa451348	-
File Formats/Registering a Custom File Type	ms924595	-
File I/O Enumerations	aa516938	-
File I/O Functions	aa516939	-
File I/O Reference	aa516940	-
File I/O Structures	aa516941	-
File Mapping Functions	aa516942	-
File Mapping Reference	aa516943	-
File Server	ms898959	-
File Server Application Development	ms881857	ee501263
File Server Functions	ms886670	-
File Server Migration	ms881858	ee501194
File Server OS Design Development	ms881859	-
File Server Reference	ms886671	-
File Server Registry Settings	ms884924	ee501259
File Server Samples	ms881860	ee500909
File Server Security	ms881861	ee499508
File System Driver Creation	ms885334	ee490552
File System Driver Loading	ms885494	ee490237
File System Filter Implementation	ms885427	ee489950
File System Filter Registry Settings	ms885432	-
File System Filter Samples	ms885439	ee489822
File System Filters	ms885434	-
File System Loading and Unloading	ms892152	ee481915
File System Operations	ms885443	-
File System Password Functions	aa516944	-
File System Password Reference	aa516945	-
File System Settings	aa517910	ee489606
File Systems	ms885452	-
File Systems Registry Settings Overview	aa517912	-
File Systems and Data Store Application Development	ms892388	-
File Systems and Data Store Catalog Items	ms885457	-
File Systems and Data Store Migration	ms892389	-
File Systems and Data Store OS Design Development	ms892390	-
File Systems and Data Store OS Reference	ms889212	-
File Systems and Data Store Reference	ms892385	-
File Systems and Data Store Registry Settings	ms892391	-
File Systems and Data Store Security	ms886136	-
File Viewer Application Limitations	ms861508	-
File Viewer Command-Line Execution	ms861516	-
File Viewers Registry Settings	ms861535	-
File and Database Replication	ms885407	-
File-Naming Limitations	ms885416	-
FileCollectionSettings Element (Poll Response)	ms895068	ee489337
FileFilterItem Element (Poll Response)	ms895079	ee489104
FileReport Element (Software Inventory Report)	ms895085	ee489071
FileTimeToLocalFileTime	ms885589	ee488768
FileTimeToSystemTime	ms885593	ee488551
Filesys.exe Boot Process	ms885423	-
FillRect	aa453067	ee499094
FillRgn	aa453068	ee502289
Filter Element (Poll Response)	ms895092	ee489386
Filter and Transition Properties	ms905676	ee492455
Filtering Local Variables in the NDIS Miniport Driver PhyDetect and SetupPhy Functions	ms895487	ee486279
Filtering Messages (COM)	ms881862	-
Filters and Filter Patterns	aa514981	ee502391
Find Method (EnumWSDLService)	aa514983	ee485327
FindClose	ms889619	ee489804
FindCloseChangeNotification	ms889625	ee489773
FindClosePartition	ms889632	ee489771
FindCloseStore	ms889642	ee490750
FindCloseUrlCache	aa452195	ee492163
FindFirstChangeNotification	ms889670	ee490599
FindFirstDevice	aa447798	ee486268
FindFirstFile	ms889678	ee489744
FindFirstFileEx	ms889683	ee490404
FindFirstPartition	ms889689	ee489938
FindFirstStore	ms889696	ee489983
FindFirstUrlCacheEntry	aa452197	ee492186
FindFirstUrlCacheEntryEx	ms919201	ee491797
FindFirstUrlCacheGroup	aa452486	ee492070
FindI	ms937590	ee495273
FindMediaType	aa452199	ee491802
FindMediaTypeClass	aa452201	ee492796
FindMimeFromData	aa452204	ee492078
FindNextChangeNotification	ms889784	ee490370
FindNextDevice	aa447800	ee481858
FindNextFile	ms889873	ee490628
FindNextPartition	ms889968	ee489756
FindNextStore	ms890093	ee489568
FindNextUrlCacheEntry	ms919204	ee492035
FindNextUrlCacheEntryEx	aa452206	ee491823
FindNextUrlCacheGroup	aa452487	ee492578
FindObjects	ms879797	ee485586
FindResource	aa453069	ee503121
FindWindow	aa453070	ee505735
Firewall	ms898960	-
Firewall Rule Examples	ms898961	-
FirewallCreateRule	aa450371	ee494040
FirewallDeleteRule	aa450372	ee493652
FirewallEnable	aa450373	ee494639
FirewallEnableRule	aa450374	ee495255
FirewallGetRules	aa450375	ee494293
FirewallLogInit	aa450376	ee493044
FirewallLogPacket	aa450377	ee493853
FirewallLogUninit	aa450378	ee493418
FirewallRefresh	aa450379	ee493634
FirewallSetInterface	aa450380	ee494096
Firewalls and NATs	aa525631	-
Flags Element (Instruction Response)	ms895095	ee489397
FlashInfo	aa447801	ee485220
Flip	aa447806	-
FlipVideoPort	aa447808	-
Flipping Surfaces	ms923375	ee490108
Flow Control Using ICMP for IPv4	ms881866	ee494258
Flush-On-Close Registry Flushing	ms885460	ee489941
